,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
52,53,Tony Brothers,,4,2,2,0.5,97.8,,114.8,26.0,19.0,8.5,0.8,,111.3,24.5,22.3,10.5,0.8,,3.5,1.5,-3.3,-2.0,0.0
53,54,Dannica Mosher,,1,1,0,1.0,99.9,,120.0,41.0,20.0,10.0,1.0,,108.0,22.0,30.0,14.0,1.0,,12.0,19.0,-10.0,-4.0,0.0
54,55,John Conley,,1,1,0,1.0,97.8,,115.0,18.0,18.0,9.0,2.0,,109.0,15.0,21.0,6.0,2.0,,6.0,3.0,-3.0,3.0,0.0
55,56,Jason Goldenberg,,4,0,4,0.0,94.5,,107.8,23.0,25.3,9.5,2.3,,119.3,26.3,19.8,9.3,1.3,,-11.5,-3.3,5.5,0.2,1.0
56,57,J.B. DeRosa,,3,1,2,0.333,96.4,,112.0,26.0,17.3,5.3,1.7,,114.0,14.3,20.3,12.0,0.7,,-2.0,11.7,-3.0,-6.7,1.0
57,58,Tom Washington,,3,2,1,0.667,96.0,,118.3,24.3,15.3,5.3,1.3,,112.3,9.3,21.0,10.0,0.3,,6.0,15.0,-5.7,-4.7,1.0
58,59,Jacyn Goble,,3,1,2,0.333,92.4,,111.7,26.3,25.0,8.3,3.0,,103.7,25.7,22.0,10.7,1.0,,8.0,0.6,3.0,-2.4,2.0
59,60,Eric Lewis,,4,3,1,0.75,94.5,,119.3,24.0,23.3,9.5,3.0,,100.0,26.3,21.0,9.5,1.0,,19.3,-2.3,2.3,0.0,2.0
60,61,Suyash Mehta,,1,0,1,0.0,97.2,,109.0,21.0,16.0,9.0,1.0,,119.0,24.0,19.0,9.0,4.0,,-10.0,-3.0,-3.0,0.0,-3.0
61,62,Aaron Smith,,3,2,1,0.667,93.8,,108.0,26.7,21.0,10.7,0.3,,102.7,25.3,21.0,11.0,2.0,,5.3,1.4,0.0,-0.3,-1.7
62,63,Andy Nagy,,1,1,0,1.0,99.4,,114.0,24.0,14.0,9.0,1.0,,99.0,16.0,15.0,12.0,0.0,,15.0,8.0,-1.0,-3.0,1.0
63,64,Jenna Schroeder,,1,1,0,1.0,95.6,,135.0,22.0,22.0,11.0,4.0,,101.0,28.0,20.0,9.0,0.0,,34.0,-6.0,2.0,2.0,4.0
64,65,John Goble,,2,2,0,1.0,94.8,,117.5,18.0,16.0,7.0,1.0,,100.5,14.5,17.0,6.5,0.0,,17.0,3.5,-1.0,0.5,1.0
65,66,Brian Forte,,1,1,0,1.0,90.8,,118.0,20.0,16.0,7.0,0.0,,114.0,16.0,19.0,6.0,0.0,,4.0,4.0,-3.0,1.0,0.0
66,67,James Capers Jr.,,3,1,2,0.333,92.6,,112.7,22.0,18.7,7.7,1.3,,114.3,19.3,19.3,9.7,1.7,,-1.6,2.7,-0.6,-2.0,-0.4
67,68,Evan Scott,,1,1,0,1.0,96.2,,122.0,24.0,20.0,13.0,1.0,,109.0,28.0,21.0,10.0,2.0,,13.0,-4.0,-1.0,3.0,-1.0
