,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Summary,Summary,Summary,Summary,Summary,Unnamed: 8_level_0,Team per 48,Team per 48,Team per 48,Team per 48,Team per 48,Unnamed: 14_level_0,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Opponent per 48,Unnamed: 20_level_0,Diff per 48,Diff per 48,Diff per 48,Diff per 48,Diff per 48
,Rk,Referee,Unnamed: 2_level_1,G,W,L,W/L%,Pace,Unnamed: 8_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 14_level_1,PTS,FTA,PF,S.Foul,O.Foul,Unnamed: 20_level_1,PTS,FTA,PF,S.Foul,O.Foul
52,53,James Capers Jr.,,3,1,2,0.333,98.0,,109.3,21.0,23.0,12.0,1.3,,115.3,27.7,20.3,11.0,2.3,,-6.0,-6.7,2.7,1.0,-1.0
53,54,Danielle Scott,,2,1,1,0.5,94.1,,113.5,21.0,21.5,12.5,1.5,,113.0,31.0,18.5,10.0,1.0,,0.5,-10.0,3.0,2.5,0.5
54,55,Eric Dalen,,2,2,0,1.0,94.2,,100.5,24.0,16.5,6.0,1.5,,92.0,17.5,19.5,11.0,1.0,,8.5,6.5,-3.0,-5.0,0.5
55,56,Matt Myers,,3,2,1,0.667,95.9,,104.0,22.7,22.7,9.7,2.0,,101.3,21.7,22.3,8.7,1.0,,2.7,1.0,0.4,1.0,1.0
56,57,Evan Scott,,1,1,0,1.0,88.8,,108.0,15.0,17.0,7.0,2.0,,105.0,13.0,16.0,9.0,1.0,,3.0,2.0,1.0,-2.0,1.0
57,58,John Goble,,3,1,2,0.333,95.4,,104.4,16.4,20.9,6.8,1.6,,106.6,19.3,19.0,8.1,2.6,,-2.2,-2.9,1.9,-1.3,-1.0
58,59,Michael Smith,,1,0,1,0.0,99.4,,108.0,28.0,23.0,10.0,1.0,,123.0,31.0,24.0,10.0,2.0,,-15.0,-3.0,-1.0,0.0,-1.0
59,60,Tony Brothers,,1,1,0,1.0,99.9,,116.0,29.0,20.0,9.0,3.0,,96.0,22.0,23.0,13.0,2.0,,20.0,7.0,-3.0,-4.0,1.0
60,61,Dedric Taylor,,3,1,2,0.333,95.0,,109.5,30.3,23.2,12.2,1.3,,109.5,25.8,22.6,12.6,0.6,,0.0,4.5,0.6,-0.4,0.7
61,62,Mousa Dagher,,2,1,1,0.5,96.6,,106.0,34.5,23.0,13.5,1.5,,108.0,26.5,25.0,13.5,3.0,,-2.0,8.0,-2.0,0.0,-1.5
62,63,Kane Fitzgerald,,2,1,1,0.5,95.3,,113.5,28.0,20.5,9.5,2.0,,105.0,24.5,20.5,12.5,1.0,,8.5,3.5,0.0,-3.0,1.0
63,64,Leon Wood,,1,0,1,0.0,94.7,,111.0,26.0,23.0,9.0,3.0,,117.0,27.0,18.0,10.0,0.0,,-6.0,-1.0,5.0,-1.0,3.0
64,65,John Conley,,1,1,0,1.0,90.0,,121.0,17.0,17.0,8.0,2.0,,106.0,17.0,18.0,6.0,1.0,,15.0,0.0,-1.0,2.0,1.0
65,66,Ashley Moyer-Gleich,,1,0,1,0.0,92.1,,101.0,34.0,19.0,9.0,3.0,,119.0,21.0,24.0,16.0,1.0,,-18.0,13.0,-5.0,-7.0,2.0
